date,clade
12/19/21,21K (Omicron)
2/4/22,21K (Omicron)
1/26/22,21K (Omicron)
1/14/22,21K (Omicron)
2/28/22,21L (Omicron)
2/7/22,21K (Omicron)
2/11/22,21K (Omicron)
1/23/22,21K (Omicron)
1/25/22,21K (Omicron)
1/31/22,21K (Omicron)
1/24/22,21K (Omicron)
1/12/22,21K (Omicron)
2/11/22,21L (Omicron)
12/20/21,21K (Omicron)
12/13/21,21J (Delta)
1/28/22,21K (Omicron)
12/14/21,21J (Delta)
2/25/22,21K (Omicron)
2/7/22,21K (Omicron)
2/23/22,21L (Omicron)
2/7/22,21L (Omicron)
12/18/21,21J (Delta)
2/15/22,21K (Omicron)
12/15/21,21K (Omicron)
12/24/21,21K (Omicron)
1/13/22,21K (Omicron)
2/28/22,21K (Omicron)
2/1/22,21K (Omicron)
2/11/22,21K (Omicron)
1/9/22,21K (Omicron)
2/18/22,21K (Omicron)
1/18/22,21K (Omicron)
12/23/21,21K (Omicron)
1/24/22,21K (Omicron)
1/17/22,21J (Delta)
1/19/22,21K (Omicron)
12/17/21,21K (Omicron)
1/27/22,21K (Omicron)
2/16/22,21K (Omicron)
12/23/21,21K (Omicron)
2/4/22,21K (Omicron)
2/7/22,21K (Omicron)
1/25/22,21K (Omicron)
2/16/22,21K (Omicron)
12/17/21,21J (Delta)
2/18/22,21K (Omicron)
2/11/22,21K (Omicron)
12/22/21,21K (Omicron)
1/29/22,21K (Omicron)
2/1/22,21K (Omicron)
2/13/22,21K (Omicron)
12/14/21,21K (Omicron)
2/9/22,21K (Omicron)
1/26/22,21K (Omicron)
1/31/22,21K (Omicron)
1/29/22,21K (Omicron)
12/19/21,21K (Omicron)
1/24/22,21K (Omicron)
12/18/21,21K (Omicron)
2/2/22,21K (Omicron)
2/11/22,21K (Omicron)
2/13/22,21K (Omicron)
1/25/22,21K (Omicron)
1/26/22,21K (Omicron)
2/16/22,21K (Omicron)
12/17/21,21J (Delta)
1/24/22,21K (Omicron)
12/23/21,21K (Omicron)
1/10/22,21K (Omicron)
12/17/21,21K (Omicron)
1/24/22,21K (Omicron)
12/12/21,21J (Delta)
12/13/21,21J (Delta)
1/26/22,21K (Omicron)
2/15/22,21K (Omicron)
2/10/22,21K (Omicron)
2/3/22,21K (Omicron)
2/16/22,21K (Omicron)
1/6/22,21K (Omicron)
1/18/22,21K (Omicron)
1/25/22,21K (Omicron)
2/4/22,21K (Omicron)
1/26/22,21K (Omicron)
12/13/21,21K (Omicron)
1/27/22,21K (Omicron)
1/26/22,21K (Omicron)
1/26/22,21K (Omicron)
1/13/22,21K (Omicron)
12/18/21,21K (Omicron)
2/1/22,21K (Omicron)
1/26/22,21K (Omicron)
2/16/22,21K (Omicron)
2/10/22,21K (Omicron)
1/18/22,21K (Omicron)
12/19/21,21K (Omicron)
2/25/22,21K (Omicron)
2/3/22,21K (Omicron)
12/10/21,21J (Delta)
1/18/22,21K (Omicron)
2/22/22,21K (Omicron)
2/16/22,21K (Omicron)
2/2/22,21J (Delta)
2/28/22,21K (Omicron)
2/17/22,21K (Omicron)
2/18/22,21K (Omicron)
12/18/21,21K (Omicron)
1/11/22,21K (Omicron)
1/28/22,21K (Omicron)
12/18/21,21K (Omicron)
2/4/22,21K (Omicron)
1/27/22,21K (Omicron)
1/22/22,21K (Omicron)
1/29/22,21K (Omicron)
2/4/22,21K (Omicron)
2/9/22,21K (Omicron)
1/25/22,21K (Omicron)
1/22/22,21K (Omicron)
1/29/22,21K (Omicron)
1/27/22,21K (Omicron)
2/12/22,21K (Omicron)
12/10/21,21J (Delta)
2/14/22,21K (Omicron)
2/14/22,21K (Omicron)
2/9/22,21K (Omicron)
12/25/21,21K (Omicron)
1/26/22,21K (Omicron)
1/31/22,21K (Omicron)
12/17/21,21K (Omicron)
1/29/22,21K (Omicron)
1/26/22,21K (Omicron)
1/26/22,21K (Omicron)
2/9/22,21K (Omicron)
1/26/22,21K (Omicron)
2/21/22,21K (Omicron)
2/1/22,21K (Omicron)
2/15/22,21K (Omicron)
1/28/22,21K (Omicron)
2/3/22,21K (Omicron)
1/18/22,21K (Omicron)
2/1/22,21K (Omicron)
12/14/21,21J (Delta)
12/17/21,21K (Omicron)
1/22/22,21K (Omicron)
2/17/22,21K (Omicron)
2/14/22,21K (Omicron)
12/17/21,21J (Delta)
2/14/22,21K (Omicron)
1/31/22,21K (Omicron)
1/25/22,21K (Omicron)
1/3/22,21K (Omicron)
1/10/22,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
1/5/22,21K (Omicron)
1/8/22,21K (Omicron)
1/9/22,21J (Delta)
12/11/21,21J (Delta)
12/30/21,21K (Omicron)
12/25/21,21K (Omicron)
1/10/22,21K (Omicron)
12/22/21,21K (Omicron)
12/13/21,21J (Delta)
12/27/21,21K (Omicron)
12/30/21,21K (Omicron)
12/28/21,21K (Omicron)
12/13/21,21K (Omicron)
12/27/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
1/9/22,21K (Omicron)
12/25/21,21K (Omicron)
1/12/22,21K (Omicron)
12/23/21,21K (Omicron)
12/22/21,21K (Omicron)
12/23/21,21K (Omicron)
12/21/21,21K (Omicron)
1/11/22,21K (Omicron)
1/8/22,21K (Omicron)
12/22/21,21K (Omicron)
1/7/22,21K (Omicron)
12/22/21,21J (Delta)
1/11/22,21K (Omicron)
12/24/21,21K (Omicron)
1/8/22,21K (Omicron)
12/26/21,21K (Omicron)
12/29/21,21K (Omicron)
1/9/22,21K (Omicron)
1/10/22,21K (Omicron)
12/8/21,21J (Delta)
1/8/22,21K (Omicron)
12/23/21,21K (Omicron)
12/23/21,21K (Omicron)
1/10/22,21K (Omicron)
1/17/22,21K (Omicron)
12/30/21,21K (Omicron)
1/16/22,21K (Omicron)
12/9/21,21J (Delta)
12/26/21,21K (Omicron)
1/16/22,21K (Omicron)
12/29/21,21K (Omicron)
1/17/22,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
12/13/21,21J (Delta)
1/10/22,21K (Omicron)
12/8/21,21K (Omicron)
12/9/21,21J (Delta)
12/23/21,21K (Omicron)
1/3/22,21K (Omicron)
12/30/21,21K (Omicron)
12/13/21,21K (Omicron)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/8/21,21J (Delta)
12/13/21,21J (Delta)
1/13/22,21K (Omicron)
1/16/22,21K (Omicron)
1/9/22,21K (Omicron)
12/21/21,21K (Omicron)
1/10/22,21K (Omicron)
1/16/22,21K (Omicron)
1/8/22,21J (Delta)
1/15/22,21K (Omicron)
1/9/22,21K (Omicron)
1/10/22,21K (Omicron)
1/9/22,21K (Omicron)
1/17/22,21K (Omicron)
12/23/21,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
1/8/22,21K (Omicron)
12/30/21,21K (Omicron)
1/9/22,21J (Delta)
1/18/22,21K (Omicron)
12/30/21,21K (Omicron)
12/26/21,21K (Omicron)
1/16/22,21K (Omicron)
12/13/21,21J (Delta)
12/29/21,21K (Omicron)
12/8/21,21J (Delta)
12/7/21,21J (Delta)
1/9/22,21K (Omicron)
1/11/22,21K (Omicron)
12/7/21,21J (Delta)
12/7/21,21J (Delta)
1/12/22,21K (Omicron)
12/30/21,21K (Omicron)
1/10/22,21K (Omicron)
1/12/22,21K (Omicron)
1/14/22,21K (Omicron)
1/12/22,21K (Omicron)
12/23/21,21J (Delta)
12/13/21,21K (Omicron)
12/23/21,21K (Omicron)
1/9/22,21K (Omicron)
1/15/22,21K (Omicron)
1/11/22,21K (Omicron)
1/17/22,21K (Omicron)
1/10/22,21K (Omicron)
12/30/21,21K (Omicron)
12/21/21,21K (Omicron)
12/23/21,21K (Omicron)
1/9/22,21K (Omicron)
12/20/21,21K (Omicron)
1/10/22,21K (Omicron)
12/21/21,21K (Omicron)
1/7/22,21K (Omicron)
1/12/22,21K (Omicron)
1/9/22,21K (Omicron)
12/27/21,21K (Omicron)
12/7/21,21J (Delta)
12/27/21,21K (Omicron)
1/9/22,21K (Omicron)
12/20/21,21K (Omicron)
12/20/21,21K (Omicron)
12/27/21,21K (Omicron)
12/23/21,21K (Omicron)
1/16/22,21K (Omicron)
12/8/21,21J (Delta)
12/23/21,21K (Omicron)
12/30/21,21K (Omicron)
1/17/22,21K (Omicron)
1/16/22,21K (Omicron)
12/13/21,21K (Omicron)
12/21/21,21K (Omicron)
12/23/21,21K (Omicron)
1/12/22,21K (Omicron)
12/29/21,21J (Delta)
12/8/21,21K (Omicron)
12/8/21,21J (Delta)
1/3/22,21K (Omicron)
12/23/21,21K (Omicron)
12/21/21,21K (Omicron)
1/9/22,21K (Omicron)
1/11/22,21K (Omicron)
1/7/22,21K (Omicron)
12/7/21,21J (Delta)
12/8/21,21J (Delta)
1/11/22,21K (Omicron)
1/9/22,21K (Omicron)
12/30/21,21K (Omicron)
12/28/21,21K (Omicron)
1/8/22,21K (Omicron)
12/27/21,21K (Omicron)
1/7/22,21K (Omicron)
12/13/21,21K (Omicron)
1/1/22,21K (Omicron)
12/25/21,21K (Omicron)
1/7/22,21K (Omicron)
12/22/21,21K (Omicron)
12/22/21,21K (Omicron)
12/22/21,21K (Omicron)
12/27/21,21K (Omicron)
1/3/22,21J (Delta)
12/22/21,21K (Omicron)
12/25/21,21K (Omicron)
12/25/21,21K (Omicron)
12/31/21,21K (Omicron)
1/7/22,21K (Omicron)
12/28/21,21K (Omicron)
12/24/21,21K (Omicron)
1/4/22,21K (Omicron)
1/9/22,21K (Omicron)
12/22/21,21K (Omicron)
12/28/21,21K (Omicron)
12/28/21,21K (Omicron)
1/3/22,21K (Omicron)
1/3/22,21K (Omicron)
1/3/22,21K (Omicron)
12/27/21,21K (Omicron)
12/23/21,21K (Omicron)
1/6/22,21K (Omicron)
1/6/22,21K (Omicron)
12/31/21,21K (Omicron)
1/9/22,21J (Delta)
1/11/22,21K (Omicron)
12/14/21,21J (Delta)
12/6/21,21K (Omicron)
12/8/21,21K (Omicron)
12/12/21,21K (Omicron)
12/9/21,21K (Omicron)
12/13/21,21K (Omicron)
12/9/21,21K (Omicron)
12/13/21,21K (Omicron)
12/9/21,21K (Omicron)
12/9/21,21K (Omicron)
12/10/21,21K (Omicron)
12/11/21,21K (Omicron)
12/9/21,21K (Omicron)
12/8/21,21K (Omicron)
12/11/21,21K (Omicron)
12/8/21,21K (Omicron)
12/7/21,21K (Omicron)
12/9/21,21K (Omicron)
12/8/21,21K (Omicron)
11/29/21,21J (Delta)
11/30/21,21J (Delta)
11/23/21,21J (Delta)
11/30/21,21J (Delta)
12/2/21,21J (Delta)
10/28/21,21J (Delta)
11/29/21,21J (Delta)
11/25/21,21J (Delta)
11/11/21,21J (Delta)
11/29/21,21J (Delta)
12/2/21,21J (Delta)
12/7/21,21J (Delta)
11/30/21,21I (Delta)
11/11/21,21J (Delta)
12/7/21,21J (Delta)
12/1/21,21J (Delta)
11/29/21,21J (Delta)
12/2/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21J (Delta)
11/11/21,21J (Delta)
12/1/21,21J (Delta)
11/30/21,21J (Delta)
11/24/21,21J (Delta)
12/3/21,21J (Delta)
11/17/21,21J (Delta)
12/6/21,21J (Delta)
11/29/21,21J (Delta)
11/17/21,21J (Delta)
11/17/21,21J (Delta)
12/6/21,21J (Delta)
12/3/21,21J (Delta)
11/25/21,21J (Delta)
11/23/21,21J (Delta)
12/1/21,21J (Delta)
11/11/21,21J (Delta)
11/29/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21I (Delta)
11/29/21,21J (Delta)
11/24/21,21J (Delta)
12/7/21,21J (Delta)
12/3/21,21J (Delta)
12/4/21,21J (Delta)
12/5/21,21J (Delta)
11/22/21,21J (Delta)
11/29/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21I (Delta)
12/6/21,21J (Delta)
11/23/21,21J (Delta)
11/29/21,21I (Delta)
11/30/21,21J (Delta)
12/6/21,21J (Delta)
11/29/21,21J (Delta)
11/29/21,21J (Delta)
11/16/21,21J (Delta)
11/15/21,21J (Delta)
11/29/21,21J (Delta)
11/10/21,21J (Delta)
11/17/21,21I (Delta)
11/24/21,21J (Delta)
11/13/21,21J (Delta)
12/6/21,21J (Delta)
11/29/21,21J (Delta)
11/29/21,21J (Delta)
12/6/21,21J (Delta)
11/29/21,21J (Delta)
11/29/21,21J (Delta)
12/6/21,21I (Delta)
11/18/21,21J (Delta)
12/2/21,21J (Delta)
12/1/21,21J (Delta)
12/1/21,21J (Delta)
11/13/21,21J (Delta)
11/29/21,21J (Delta)
11/7/21,21J (Delta)
11/8/21,21J (Delta)
11/27/21,21J (Delta)
11/13/21,21J (Delta)
12/4/21,21J (Delta)
11/24/21,21J (Delta)
12/1/21,21J (Delta)
12/6/21,21J (Delta)
11/30/21,21J (Delta)
11/25/21,21J (Delta)
12/1/21,21J (Delta)
11/18/21,21J (Delta)
12/5/21,21J (Delta)
12/2/21,21J (Delta)
11/24/21,21J (Delta)
12/5/21,21I (Delta)
11/22/21,21J (Delta)
11/23/21,21J (Delta)
11/19/21,21J (Delta)
11/25/21,21J (Delta)
11/12/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
11/16/21,21J (Delta)
12/3/21,21J (Delta)
11/25/21,21J (Delta)
11/18/21,21J (Delta)
11/29/21,21J (Delta)
11/17/21,21J (Delta)
11/23/21,21J (Delta)
12/6/21,21J (Delta)
11/23/21,21J (Delta)
11/25/21,21J (Delta)
11/16/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
11/22/21,21J (Delta)
11/24/21,21J (Delta)
11/15/21,21J (Delta)
11/15/21,21J (Delta)
11/30/21,21J (Delta)
11/25/21,21J (Delta)
12/6/21,21J (Delta)
11/30/21,21J (Delta)
11/23/21,21J (Delta)
11/28/21,21J (Delta)
11/29/21,21J (Delta)
11/29/21,21J (Delta)
11/24/21,21J (Delta)
11/11/21,21J (Delta)
12/6/21,21J (Delta)
11/23/21,21J (Delta)
11/24/21,21J (Delta)
11/10/21,21J (Delta)
11/15/21,21J (Delta)
11/30/21,21J (Delta)
11/21/21,21J (Delta)
12/7/21,21J (Delta)
11/24/21,21J (Delta)
12/3/21,21J (Delta)
12/2/21,21J (Delta)
11/8/21,21J (Delta)
11/15/21,21J (Delta)
11/17/21,21J (Delta)
11/24/21,21J (Delta)
11/17/21,21J (Delta)
12/2/21,21J (Delta)
11/8/21,21J (Delta)
11/28/21,21J (Delta)
12/1/21,21J (Delta)
12/6/21,21J (Delta)
11/15/21,21J (Delta)
12/7/21,21J (Delta)
11/16/21,21J (Delta)
11/19/21,21J (Delta)
12/3/21,21J (Delta)
11/26/21,21J (Delta)
11/24/21,21J (Delta)
12/2/21,21J (Delta)
11/30/21,21J (Delta)
11/22/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
11/26/21,21J (Delta)
11/28/21,21J (Delta)
10/28/21,21J (Delta)
12/3/21,21J (Delta)
11/11/21,21J (Delta)
11/9/21,21J (Delta)
11/13/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21J (Delta)
11/28/21,21J (Delta)
11/26/21,21J (Delta)
11/8/21,21J (Delta)
11/30/21,21J (Delta)
11/26/21,21J (Delta)
12/6/21,21J (Delta)
11/26/21,21J (Delta)
11/30/21,21J (Delta)
11/15/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21J (Delta)
11/19/21,21J (Delta)
11/24/21,21J (Delta)
11/13/21,21J (Delta)
11/15/21,21J (Delta)
11/12/21,21J (Delta)
12/2/21,21J (Delta)
11/28/21,21J (Delta)
11/28/21,21J (Delta)
11/28/21,21J (Delta)
12/3/21,21J (Delta)
11/23/21,21J (Delta)
11/17/21,21J (Delta)
12/3/21,21J (Delta)
12/5/21,21J (Delta)
11/25/21,21J (Delta)
12/5/21,21J (Delta)
11/28/21,21J (Delta)
11/11/21,21J (Delta)
11/15/21,21J (Delta)
11/22/21,21J (Delta)
12/1/21,21I (Delta)
12/1/21,21J (Delta)
12/4/21,21J (Delta)
11/15/21,21J (Delta)
11/29/21,21J (Delta)
11/19/21,21J (Delta)
11/15/21,21J (Delta)
11/10/21,21J (Delta)
11/10/21,21J (Delta)
11/23/21,21J (Delta)
12/5/21,21J (Delta)
11/15/21,21J (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
12/4/21,21J (Delta)
11/15/21,21J (Delta)
12/3/21,21J (Delta)
11/23/21,21J (Delta)
11/19/21,21J (Delta)
11/11/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
12/6/21,21J (Delta)
11/24/21,21J (Delta)
11/23/21,21J (Delta)
12/1/21,21J (Delta)
12/2/21,21J (Delta)
12/6/21,21J (Delta)
12/1/21,21J (Delta)
11/17/21,21I (Delta)
11/24/21,21J (Delta)
11/10/21,21J (Delta)
11/22/21,21J (Delta)
11/24/21,21J (Delta)
11/25/21,21J (Delta)
11/24/21,21J (Delta)
11/10/21,21J (Delta)
11/27/21,21J (Delta)
12/5/21,21J (Delta)
11/4/21,21J (Delta)
11/17/21,21J (Delta)
11/22/21,21J (Delta)
11/28/21,21J (Delta)
11/30/21,21J (Delta)
11/9/21,21J (Delta)
11/22/21,21J (Delta)
11/30/21,21J (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
11/28/21,21J (Delta)
11/28/21,21J (Delta)
11/30/21,21J (Delta)
12/6/21,21J (Delta)
11/24/21,21J (Delta)
11/20/21,21J (Delta)
11/24/21,21J (Delta)
12/5/21,21J (Delta)
12/2/21,21J (Delta)
11/11/21,21J (Delta)
12/1/21,21J (Delta)
11/29/21,21J (Delta)
11/22/21,21J (Delta)
12/4/21,21J (Delta)
11/15/21,21J (Delta)
11/24/21,21J (Delta)
11/12/21,21J (Delta)
11/15/21,21J (Delta)
11/15/21,21J (Delta)
11/27/21,21J (Delta)
12/5/21,21J (Delta)
11/28/21,21J (Delta)
11/28/21,21J (Delta)
12/1/21,21J (Delta)
11/28/21,21J (Delta)
12/7/21,21J (Delta)
10/29/21,21J (Delta)
11/4/21,21J (Delta)
11/23/21,21J (Delta)
11/15/21,21J (Delta)
11/16/21,21J (Delta)
11/22/21,21J (Delta)
12/1/21,21J (Delta)
11/22/21,21J (Delta)
11/24/21,21J (Delta)
11/28/21,21J (Delta)
11/29/21,21J (Delta)
11/12/21,21J (Delta)
11/29/21,21J (Delta)
11/26/21,21J (Delta)
12/1/21,21J (Delta)
12/6/21,21J (Delta)
11/30/21,21J (Delta)
11/28/21,21J (Delta)
11/30/21,21J (Delta)
11/16/21,21J (Delta)
10/29/21,21J (Delta)
11/11/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21J (Delta)
11/25/21,21J (Delta)
11/27/21,21J (Delta)
11/28/21,21J (Delta)
12/1/21,21J (Delta)
11/22/21,21J (Delta)
12/5/21,21J (Delta)
11/29/21,21J (Delta)
11/25/21,21J (Delta)
11/17/21,21J (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
11/29/21,21J (Delta)
12/1/21,21J (Delta)
12/1/21,21I (Delta)
12/6/21,21J (Delta)
11/23/21,21J (Delta)
11/11/21,21J (Delta)
11/9/21,21J (Delta)
11/20/21,21J (Delta)
11/28/21,21J (Delta)
11/30/21,21J (Delta)
12/3/21,21J (Delta)
12/6/21,21J (Delta)
11/29/21,21J (Delta)
10/29/21,21J (Delta)
11/24/21,21J (Delta)
12/6/21,21J (Delta)
11/30/21,21J (Delta)
12/1/21,21J (Delta)
11/22/21,21J (Delta)
11/9/21,21J (Delta)
12/4/21,21J (Delta)
11/12/21,21J (Delta)
12/3/21,21J (Delta)
11/15/21,21J (Delta)
11/10/21,21J (Delta)
11/8/21,21J (Delta)
12/3/21,21J (Delta)
12/6/21,21J (Delta)
12/7/21,21J (Delta)
11/24/21,21J (Delta)
12/4/21,21J (Delta)
12/3/21,21J (Delta)
11/19/21,21J (Delta)
12/4/21,21J (Delta)
12/7/21,21J (Delta)
11/23/21,21J (Delta)
11/24/21,21J (Delta)
11/26/21,21J (Delta)
11/9/21,21J (Delta)
12/6/21,21J (Delta)
11/23/21,21J (Delta)
11/12/21,21J (Delta)
11/19/21,21J (Delta)
12/7/21,21J (Delta)
12/6/21,21J (Delta)
11/13/21,21J (Delta)
11/24/21,21J (Delta)
12/3/21,21J (Delta)
11/11/21,21J (Delta)
11/26/21,21J (Delta)
11/19/21,21J (Delta)
11/27/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
12/6/21,21J (Delta)
12/7/21,21J (Delta)
11/13/21,21J (Delta)
11/20/21,21J (Delta)
11/10/21,21J (Delta)
11/20/21,21J (Delta)
12/3/21,21J (Delta)
11/18/21,21J (Delta)
12/4/21,21J (Delta)
12/7/21,21J (Delta)
11/24/21,21J (Delta)
12/6/21,21J (Delta)
11/9/21,21J (Delta)
12/6/21,21J (Delta)
12/6/21,21J (Delta)
11/26/21,21J (Delta)
11/9/21,21J (Delta)
11/15/21,21J (Delta)
12/3/21,21J (Delta)
11/24/21,21J (Delta)
11/12/21,21J (Delta)
12/29/21,21K (Omicron)
12/29/21,21K (Omicron)
12/7/21,21J (Delta)
1/10/22,21K (Omicron)
1/12/22,21K (Omicron)
1/10/22,21K (Omicron)
1/10/22,21K (Omicron)
1/12/22,21K (Omicron)
1/12/22,21K (Omicron)
1/3/22,21K (Omicron)
1/6/22,21K (Omicron)
1/11/22,21K (Omicron)
1/8/22,21K (Omicron)
12/13/21,21K (Omicron)
12/13/21,21K (Omicron)
12/25/21,21K (Omicron)
1/3/22,21K (Omicron)
12/27/21,21K (Omicron)
12/22/21,21K (Omicron)
1/8/22,21K (Omicron)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
12/3/21,21J (Delta)
12/7/21,21J (Delta)
11/30/21,21J (Delta)
12/10/21,21J (Delta)
12/6/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
3/9/22,21K (Omicron)
3/9/22,21K (Omicron)
1/27/22,21K (Omicron)
3/13/22,21K (Omicron)
3/12/22,21J (Delta)
3/16/22,21L (Omicron)
3/8/22,21K (Omicron)
3/8/22,21K (Omicron)
8/7/21,21J (Delta)
7/21/21,21A (Delta)
8/6/21,21J (Delta)
7/26/21,21J (Delta)
8/10/21,21J (Delta)
8/6/21,21J (Delta)
7/23/21,21J (Delta)
7/21/21,21I (Delta)
7/28/21,21A (Delta)
8/6/21,21J (Delta)
8/6/21,21J (Delta)
7/26/21,21I (Delta)
7/23/21,21J (Delta)
8/7/21,21J (Delta)
8/11/21,21J (Delta)
7/28/21,21J (Delta)
8/11/21,21J (Delta)
7/27/21,21J (Delta)
7/22/21,21J (Delta)
8/11/21,21J (Delta)
8/11/21,21J (Delta)
7/23/21,21J (Delta)
7/21/21,21A (Delta)
8/11/21,21J (Delta)
7/28/21,21J (Delta)
7/28/21,20J (Gamma
3/22/21,21C (Epsilon)
4/14/20,20A
4/27/21,20I (Alpha
4/28/20,19B
4/3/20,20A
7/2/21,21J (Delta)
7/29/21,21J (Delta)
7/27/21,21J (Delta)
7/30/21,21J (Delta)
7/29/21,21I (Delta)
8/3/21,21J (Delta)
8/2/21,21J (Delta)
8/2/21,21J (Delta)
8/2/21,21J (Delta)
8/5/21,21I (Delta)
8/5/21,21J (Delta)
8/6/21,21I (Delta)
8/6/21,21J (Delta)
8/5/21,21I (Delta)
8/4/21,21J (Delta)
8/4/21,21I (Delta)
8/5/21,21J (Delta)
8/6/21,21J (Delta)
8/5/21,21J (Delta)
8/5/21,21J (Delta)
8/5/21,21J (Delta)
8/2/21,21J (Delta)
8/6/21,21J (Delta)
8/9/21,21J (Delta)
8/9/21,21J (Delta)
7/31/21,21J (Delta)
7/30/21,21J (Delta)
8/2/21,21J (Delta)
8/2/21,21I (Delta)
8/9/21,21J (Delta)
8/10/21,21J (Delta)
8/13/21,21J (Delta)
8/17/21,21J (Delta)
8/18/21,21J (Delta)
8/25/21,21I (Delta)
8/25/21,21J (Delta)
8/26/21,21I (Delta)
8/27/21,21J (Delta)
8/28/21,21I (Delta)
8/27/21,21J (Delta)
8/30/21,21J (Delta)
8/17/21,21I (Delta)
8/4/21,21I (Delta)
8/4/21,21J (Delta)
8/5/21,21J (Delta)
8/10/21,21J (Delta)
8/14/21,21J (Delta)
8/9/21,21J (Delta)
4/11/20,20A
8/6/21,21I (Delta)
8/24/21,21J (Delta)
3/23/21,20G
1/21/21,20A
1/23/21,20G
1/19/21,20G
1/20/21,20G
1/30/21,20G
2/12/21,20G
2/9/21,20C
2/10/21,20A
1/30/21,20I (Alpha
1/21/21,20G
1/30/21,20B
1/20/21,20G
1/21/21,20G
2/11/21,20G
10/5/21,21J (Delta)
3/24/22,21K (Omicron)
3/20/22,21K (Omicron)
3/29/21,20A
4/28/21,20I (Alpha
4/12/21,20I (Alpha
4/15/21,20H (Beta
4/17/21,20I (Alpha
4/14/21,20I (Alpha
4/20/21,20I (Alpha
4/19/21,20I (Alpha
4/19/21,20I (Alpha
4/15/21,20I (Alpha
4/16/21,20I (Alpha
4/16/21,20I (Alpha
4/16/21,20J (Gamma
4/16/21,20J (Gamma
4/5/21,20I (Alpha
3/29/21,20I (Alpha
3/29/21,20I (Alpha
5/4/21,20I (Alpha
5/10/21,20I (Alpha
5/12/21,20I (Alpha
5/6/21,20I (Alpha
5/10/21,20I (Alpha
3/15/22,21L (Omicron)
6/14/20,20A
2/11/21,20B
2/25/21,20G
2/26/21,20A
2/26/21,21C (Epsilon)
1/25/21,21C (Epsilon)
2/18/21,20H (Beta
2/18/21,20G
1/25/21,20G
1/28/21,20G
1/29/21,20G
2/11/21,20A
1/26/21,20G
1/28/21,20G
1/29/21,20B
1/28/21,20G
1/29/21,20G
8/23/20,20B
2/17/21,21C (Epsilon)
1/28/21,20G
2/8/21,20G
2/11/21,20A
2/17/21,20A
1/25/21,20G
1/26/21,20A
1/29/21,20I (Alpha
2/8/21,20G
2/18/21,20C
3/1/21,21C (Epsilon)
1/25/21,20G
10/20/20,20B
2/8/21,20G
2/8/21,20G
2/10/21,20G
1/25/21,20G
2/18/21,20G
1/28/21,21C (Epsilon)
2/8/21,20G
2/18/21,21C (Epsilon)
2/22/21,20A
2/15/21,21C (Epsilon)
1/29/21,20B
8/1/20,20B
1/30/21,21C (Epsilon)
2/17/21,20A
2/9/21,20G
2/8/21,20G
2/24/21,20G
1/28/21,20G
2/19/21,20G
2/23/21,20B
8/1/20,20C
1/25/21,20G
2/17/21,20G
1/24/21,20G
1/26/21,20G
1/29/21,20B
2/18/21,20C
2/18/21,20A
1/25/21,21C (Epsilon)
2/9/21,20G
2/8/21,20G
2/19/21,20G
1/25/21,20G
1/25/21,20A
1/28/21,21C (Epsilon)
2/15/21,20A
2/10/21,20G
2/8/21,20G
2/24/21,21C (Epsilon)
2/8/21,20G
2/22/21,21C (Epsilon)
2/24/21,21C (Epsilon)
2/22/21,20B
2/24/21,21C (Epsilon)
2/8/21,20B
2/22/21,20J (Gamma
2/18/21,20G
2/24/21,20I (Alpha
2/17/21,20A
2/17/21,20B
2/15/21,20G
2/8/21,20A
6/26/20,20C
6/25/20,20C
6/23/20,20A
10/4/21,21J (Delta)
10/4/21,21J (Delta)
10/4/21,21J (Delta)
10/4/21,21J (Delta)
10/21/21,21J (Delta)
10/4/21,21J (Delta)
10/27/21,21J (Delta)
10/5/21,21J (Delta)
10/5/21,21J (Delta)
10/8/21,21J (Delta)
10/5/21,21J (Delta)
10/27/21,21J (Delta)
10/27/21,21J (Delta)
10/26/21,21J (Delta)
10/14/21,21J (Delta)
